Price,Open,High,Low,Close,ATR,ATR_TICKS
Ticker,NQ=F,NQ=F,NQ=F,NQ=F,,
Date,,,,,,
2025-05-09,20157.0,20288.75,20058.0,20136.75,481.30357142857144,1925.21
2025-05-12,20398.5,20996.0,20376.75,20948.75,496.23214285714283,1984.93
2025-05-13,20954.75,21346.5,20818.0,21278.0,478.23214285714283,1912.93
2025-05-14,21250.0,21419.5,21238.25,21392.5,432.375,1729.5
2025-05-15,21379.75,21529.75,21192.0,21400.25,429.875,1719.5
2025-05-16,21396.0,21512.0,21320.25,21506.0,417.44642857142856,1669.79
2025-05-19,21310.75,21544.5,21112.5,21527.0,426.125,1704.5
2025-05-20,21513.0,21562.25,21298.0,21447.25,389.55357142857144,1558.21
2025-05-21,21414.75,21558.5,21072.75,21156.75,390.875,1563.5
2025-05-22,21145.0,21337.5,21040.0,21178.25,374.4642857142857,1497.86
2025-05-23,21223.75,21236.0,20727.0,20975.0,393.98214285714283,1575.93
2025-05-27,20978.0,21488.5,20954.25,21460.5,409.5357142857143,1638.14
2025-05-28,21480.0,21567.5,21321.25,21379.75,394.625,1578.5
2025-05-29,21513.0,21858.75,21301.0,21408.5,404.0,1616.0
2025-05-30,21371.25,21433.5,21071.5,21376.75,413.375,1653.5
2025-06-02,21303.75,21576.25,21163.0,21534.5,381.51785714285717,1526.07
2025-06-03,21555.0,21759.75,21399.25,21706.0,369.51785714285717,1478.07
2025-06-04,21688.25,21803.0,21641.0,21766.5,368.14285714285717,1472.57
2025-06-05,21744.75,21935.0,21503.5,21582.25,374.8392857142857,1499.36
2025-06-06,21471.0,21873.5,21471.0,21789.5,389.89285714285717,1559.57
2025-06-09,21799.25,21890.75,21716.0,21821.5,371.51785714285717,1486.07
2025-06-10,21824.0,21992.25,21732.0,21962.5,371.23214285714283,1484.93
2025-06-11,21945.75,22106.0,21790.75,21887.5,359.05357142857144,1436.21
2025-06-12,21871.0,21977.25,21713.25,21932.5,356.6607142857143,1426.64
2025-06-13,21909.0,21915.75,21471.0,21644.25,353.26785714285717,1413.07
2025-06-16,21554.0,21999.5,21501.75,21941.5,350.6607142857143,1402.64
2025-06-17,21950.0,21952.0,21685.0,21730.5,352.14285714285717,1408.57
2025-06-18,21705.0,21872.5,21640.5,21720.25,328.875,1315.5
2025-06-20,21731.0,21896.5,21435.5,21889.890625,335.94642857142856,1343.79
2025-06-23,21648.25,22093.0,21566.75,22073.5,344.01785714285717,1376.07
2025-06-24,22079.0,22448.25,22065.75,22412.75,345.5892857142857,1382.36
2025-06-25,22412.0,22548.25,22384.5,22461.0,345.7142857142857,1382.86
2025-06-26,22461.25,22694.0,22437.75,22669.25,333.19642857142856,1332.79
2025-06-27,22676.25,22825.5,22600.0,22751.5,320.55357142857144,1282.21
2025-06-30,22751.5,22934.75,22751.5,22893.25,321.1607142857143,1284.64
2025-07-01,22867.5,22914.75,22594.5,22692.75,325.44642857142856,1301.79
2025-07-02,22694.5,22858.75,22582.0,22843.0,322.69642857142856,1290.79
2025-07-03,22845.0,23102.5,22827.0,23062.5,323.51785714285717,1294.07
2025-07-04,23059.25,23062.5,22882.0,22906.75,303.44642857142856,1213.79
2025-07-07,22970.0,23028.5,22779.75,22884.75,285.6607142857143,1142.64
2025-07-08,22837.75,22972.75,22808.5,22896.75,278.32142857142856,1113.29
2025-07-09,22906.5,23112.0,22843.5,23052.75,280.92857142857144,1123.71
2025-07-10,23041.0,23090.0,22901.25,23013.25,261.48214285714283,1045.93
2025-07-11,23011.75,23048.75,22831.5,22959.0,239.41071428571428,957.64
2025-07-14,22860.75,23066.5,22803.0,23035.5,230.91071428571428,923.64
2025-07-15,23034.25,23222.75,22996.0,23056.75,235.41071428571428,941.64
2025-07-16,23018.75,23100.0,22835.5,23076.5,236.0,944.0
2025-07-17,23065.5,23279.75,23017.0,23251.0,238.66071428571428,954.64
2025-07-18,23261.25,23320.75,23169.5,23224.25,236.375,945.5
2025-07-21,23232.5,23424.75,23203.75,23342.0,229.28571428571428,917.14
2025-07-22,23339.5,23367.0,23108.0,23226.25,228.01785714285714,912.07
2025-07-23,23191.25,23418.0,23146.75,23310.75,227.71428571428572,910.86
2025-07-24,23402.25,23424.5,23298.25,23377.5,223.83928571428572,895.36
2025-07-25,23391.5,23476.0,23330.75,23421.25,216.44642857142858,865.79
2025-07-28,23520.0,23585.25,23436.75,23491.25,216.42857142857142,865.71
2025-07-29,23504.25,23652.5,23421.25,23452.0,213.76785714285714,855.07
2025-07-30,23452.0,23689.0,23356.5,23480.5,224.03571428571428,896.14
2025-07-31,23705.0,23845.0,23290.5,23365.0,248.125,992.5
2025-08-01,23308.5,23347.5,22775.0,22883.75,271.44642857142856,1085.79
2025-08-04,22850.0,23352.5,22821.75,23296.5,293.1607142857143,1172.64
2025-08-05,23354.0,23404.25,23084.5,23132.0,297.10714285714283,1188.43
2025-08-06,23091.75,23445.25,23045.5,23422.75,306.89285714285717,1227.57
2025-08-07,23418.5,23671.0,23329.0,23496.25,320.51785714285717,1282.07
2025-08-08,23518.25,23767.75,23503.0,23713.75,324.125,1296.5
2025-08-11,23764.0,23804.5,23587.5,23637.5,321.125,1284.5
2025-08-12,23635.0,23953.5,23596.0,23938.0,327.2857142857143,1309.14
2025-08-13,23945.0,24068.5,23886.0,23946.5,331.30357142857144,1325.21
2025-08-14,23888.75,23927.0,23871.0,23926.25,326.32142857142856,1305.29
